Order ID,Ship Mode,Segment,Region,Product ID,Sales,Quantity,Discount,Profit
CA-2016-110772,Second Class,Home Office,East,FUR-BO-10004709,86.97,3,0.50%,-48.7032
CA-2014-111451,First Class,Corporate,West,FUR-FU-10004091,300.416,8,0.20%,78.8592
CA-2014-111451,First Class,Corporate,West,FUR-CH-10001891,230.352,3,0.20%,20.1558
CA-2014-111451,First Class,Corporate,West,FUR-FU-10002918,218.352,3,0.20%,-24.5646
CA-2014-111451,First Class,Corporate,West,OFF-BI-10004593,78.6,5,0.70%,-62.88
CA-2014-111451,First Class,Corporate,West,OFF-FA-10004854,27.552,3,0.20%,9.2988
CA-2016-142545,Standard Class,Corporate,East,OFF-PA-10002105,32.4,5,0%,15.552
CA-2016-142545,Standard Class,Corporate,East,OFF-ST-10002756,1082.48,8,0%,10.8248
CA-2016-142545,Standard Class,Corporate,East,OFF-PA-10004243,56.91,3,0%,27.3168
CA-2016-142545,Standard Class,Corporate,East,FUR-FU-10001861,77.6,4,0%,38.024
CA-2016-142545,Standard Class,Corporate,East,OFF-BI-10002706,14.28,1,0%,6.5688
US-2017-152380,Standard Class,Consumer,Central,FUR-TA-10002533,219.075,3,0.50%,-131.445
CA-2015-144253,Second Class,Corporate,East,FUR-FU-10002671,26.8,2,0%,12.864
CA-2014-130960,Standard Class,Corporate,Central,OFF-AR-10003651,9.84,3,0%,2.8536
CA-2014-111003,Standard Class,Home Office,East,OFF-BI-10001072,45.48,3,0%,20.9208
CA-2014-111003,Standard Class,Home Office,East,OFF-AR-10002135,289.2,6,0%,83.868
CA-2017-126774,First Class,Consumer,South,OFF-AR-10002804,4.89,1,0%,2.0049
CA-2016-142902,Second Class,Corporate,West,FUR-FU-10001918,15.136,4,0.20%,3.5948
CA-2016-142902,Second Class,Corporate,West,FUR-CH-10004086,466.768,2,0.20%,52.5114
CA-2016-142902,Second Class,Corporate,West,FUR-FU-10001756,15.232,1,0.20%,1.7136
CA-2016-142902,Second Class,Corporate,West,OFF-LA-10000634,6.264,3,0.20%,2.0358
CA-2014-120887,Standard Class,Corporate,East,FUR-FU-10001588,87.54,3,0%,37.6422
CA-2014-167850,Standard Class,Corporate,South,TEC-PH-10002398,178.384,2,0.20%,22.298
CA-2014-167850,Standard Class,Corporate,South,OFF-PA-10001937,15.552,3,0.20%,5.4432
CA-2014-164259,First Class,Corporate,East,OFF-AR-10003373,99.136,4,0.20%,8.6744
CA-2014-164973,Standard Class,Home Office,East,FUR-CH-10002602,135.882,1,0.10%,24.1568
CA-2014-164973,Standard Class,Home Office,East,TEC-MA-10002927,3991.98,2,0%,1995.99
CA-2014-164973,Standard Class,Home Office,East,TEC-PH-10004093,275.94,6,0%,80.0226
CA-2014-164973,Standard Class,Home Office,East,TEC-AC-10000892,360,4,0%,129.6
CA-2014-164973,Standard Class,Home Office,East,OFF-ST-10002974,43.57,1,0%,13.071
CA-2014-156601,Standard Class,Corporate,West,OFF-FA-10000624,7.16,2,0%,3.58
CA-2016-162138,Standard Class,Corporate,West,OFF-BI-10004593,251.52,6,0.20%,81.744
CA-2016-162138,Standard Class,Corporate,West,TEC-AC-10001908,99.99,1,0%,34.9965
CA-2017-153339,Second Class,Corporate,South,FUR-FU-10001967,15.992,1,0.20%,0.9995
US-2016-141544,First Class,Consumer,East,TEC-PH-10003645,290.898,3,0.40%,-67.8762
US-2016-141544,First Class,Consumer,East,OFF-ST-10000675,54.224,2,0.20%,3.389
US-2016-141544,First Class,Consumer,East,FUR-CH-10003312,786.744,4,0.30%,-258.5016
US-2016-141544,First Class,Consumer,East,OFF-LA-10001074,100.24,10,0.20%,33.831
US-2016-141544,First Class,Consumer,East,OFF-BI-10001524,37.764,6,0.70%,-27.6936
US-2016-150147,Second Class,Consumer,East,TEC-PH-10004614,82.8,2,0.40%,-20.7
US-2016-150147,Second Class,Consumer,East,OFF-BI-10001153,20.724,2,0.70%,-13.816
US-2016-150147,Second Class,Consumer,East,OFF-BI-10001982,4.896,3,0.70%,-3.4272
CA-2015-137946,Second Class,Consumer,West,OFF-BI-10001922,4.752,1,0.20%,1.6038
CA-2015-137946,Second Class,Consumer,West,TEC-CO-10001449,959.984,2,0.20%,335.9944
CA-2015-137946,Second Class,Consumer,West,OFF-BI-10004140,14.368,4,0.20%,4.49
CA-2014-129924,Standard Class,Corporate,West,OFF-BI-10003314,7.712,2,0.20%,2.7956
CA-2014-129924,Standard Class,Corporate,West,FUR-TA-10004575,698.352,3,0.20%,-17.4588
CA-2015-128167,Second Class,Consumer,West,OFF-FA-10000490,4.96,4,0%,2.3312
CA-2014-122336,Second Class,Corporate,East,OFF-AR-10000122,17.856,4,0.20%,1.116
CA-2014-122336,Second Class,Corporate,East,OFF-BI-10003656,509.97,10,0.70%,-407.976
CA-2014-122336,Second Class,Corporate,East,OFF-FA-10002780,30.992,13,0.20%,10.0724
CA-2014-122336,Second Class,Corporate,East,TEC-PH-10000702,71.928,12,0.40%,8.3916
US-2015-120712,Standard Class,Consumer,Central,OFF-ST-10000107,88.8,4,0.20%,-2.22
CA-2017-169901,Standard Class,Consumer,West,TEC-PH-10002293,47.976,3,0.20%,4.7976
CA-2017-134306,Standard Class,Consumer,East,OFF-AR-10004027,7.56,3,0%,3.0996
CA-2017-134306,Standard Class,Consumer,East,OFF-PA-10000249,24.56,2,0%,11.5432
CA-2017-134306,Standard Class,Consumer,East,OFF-AR-10001374,12.96,2,0%,4.1472
CA-2016-129714,First Class,Home Office,East,TEC-AC-10000290,6.79,1,0%,2.3086
CA-2016-129714,First Class,Home Office,East,OFF-PA-10001970,24.56,2,0%,11.5432
CA-2016-129714,First Class,Home Office,East,OFF-BI-10002160,3.048,1,0.20%,1.0668
CA-2016-129714,First Class,Home Office,East,OFF-PA-10001970,49.12,4,0%,23.0864
CA-2016-129714,First Class,Home Office,East,OFF-BI-10004995,4355.168,4,0.20%,1415.4296
CA-2016-138520,Standard Class,Consumer,East,FUR-BO-10002268,388.704,6,0.20%,-4.8588
CA-2016-138520,Standard Class,Consumer,East,OFF-EN-10001137,8.26,2,0%,3.7996
CA-2016-138520,Standard Class,Consumer,East,OFF-AR-10002399,17.04,4,0%,6.9864
CA-2016-138520,Standard Class,Consumer,East,OFF-PA-10002713,34.4,5,0%,15.824
CA-2016-130001,Standard Class,Corporate,South,OFF-PA-10002666,36.24,5,0.20%,11.325
CA-2017-155698,First Class,Corporate,South,OFF-AP-10001124,647.84,8,0%,168.4384
CA-2017-155698,First Class,Corporate,South,OFF-LA-10001158,20.7,2,0%,9.936
CA-2017-144904,Standard Class,Consumer,East,OFF-LA-10001158,20.7,2,0%,9.936
CA-2017-144904,Standard Class,Consumer,East,FUR-CH-10000785,488.646,3,0.10%,86.8704
CA-2017-144904,Standard Class,Consumer,East,OFF-AR-10003732,5.56,2,0%,1.4456
CA-2017-144904,Standard Class,Consumer,East,FUR-FU-10000023,47.12,8,0%,20.7328
CA-2014-123344,Standard Class,Consumer,West,OFF-ST-10001713,211.96,4,0%,8.4784
CA-2016-155516,Same Day,Corporate,East,OFF-BI-10002412,23.2,4,0%,10.44
CA-2016-155516,Same Day,Corporate,East,OFF-SU-10001225,7.36,2,0%,0.1472
CA-2016-155516,Same Day,Corporate,East,OFF-ST-10002406,104.79,7,0%,29.3412
CA-2016-155516,Same Day,Corporate,East,FUR-BO-10002545,1043.92,4,0%,271.4192
CA-2017-104745,Standard Class,Consumer,Central,OFF-PA-10002036,25.92,5,0.20%,9.396
CA-2017-104745,Standard Class,Consumer,Central,OFF-ST-10002205,53.424,3,0.20%,4.6746
US-2014-119137,Standard Class,Consumer,West,OFF-BI-10001982,8.16,5,0.70%,-5.712
US-2014-119137,Standard Class,Consumer,West,TEC-AC-10003911,1023.936,8,0.20%,179.1888
US-2014-119137,Standard Class,Consumer,West,OFF-AR-10000658,9.24,1,0.20%,0.924
US-2014-119137,Standard Class,Consumer,West,TEC-AC-10002076,479.04,10,0.20%,-29.94
US-2016-134656,First Class,Corporate,Central,OFF-PA-10003039,99.136,4,0.20%,30.98
US-2017-134481,Standard Class,Corporate,East,FUR-TA-10004915,1488.424,7,0.30%,-297.6848
CA-2015-130792,Standard Class,Consumer,Central,OFF-AP-10000696,8.652,3,0.80%,-20.3322
CA-2015-130792,Standard Class,Consumer,Central,OFF-ST-10003327,23.832,3,0.20%,2.6811
CA-2015-130792,Standard Class,Consumer,Central,OFF-BI-10000309,12.176,4,0.80%,-18.8728
CA-2016-134775,First Class,Corporate,West,OFF-PA-10004734,50.96,7,0%,25.48
CA-2016-134775,First Class,Corporate,West,OFF-BI-10002225,49.536,3,0.20%,17.3376
CA-2015-125395,Second Class,Corporate,Central,TEC-AC-10004708,41.9,2,0%,8.799
US-2015-168935,Standard Class,Consumer,South,FUR-TA-10000617,375.4575,3,0.45%,-157.0095
US-2015-168935,Standard Class,Consumer,South,TEC-AC-10002335,83.976,3,0.20%,-1.0497
CA-2015-122756,Standard Class,Corporate,East,TEC-MA-10001681,482.34,4,0.70%,-337.638
CA-2015-122756,Standard Class,Corporate,East,FUR-FU-10001935,2.96,1,0.20%,0.777
CA-2014-115973,First Class,Consumer,East,OFF-AR-10004757,2.624,1,0.20%,0.4264
CA-2017-101798,Standard Class,Consumer,East,OFF-BI-10000050,23.36,4,0.20%,7.884
CA-2017-101798,Standard Class,Consumer,East,TEC-AC-10001998,39.98,2,0%,13.5932
US-2014-135972,Second Class,Consumer,West,TEC-PH-10003012,246.384,2,0.20%,27.7182
US-2014-135972,Second Class,Consumer,West,TEC-CO-10002313,1799.97,3,0%,701.9883
US-2014-134971,Second Class,Corporate,Central,OFF-BI-10003982,12.462,3,0.80%,-20.5623
CA-2017-102946,Standard Class,Home Office,West,OFF-BI-10004492,75.792,3,0.20%,25.5798
CA-2017-165603,Second Class,Corporate,East,OFF-ST-10000798,49.96,2,0%,9.4924
CA-2017-165603,Second Class,Corporate,East,OFF-PA-10002552,12.96,2,0%,6.2208
CA-2015-122259,Standard Class,Home Office,Central,OFF-SU-10002573,70.12,4,0%,21.036
CA-2016-108987,Second Class,Consumer,Central,OFF-ST-10001580,35.952,3,0.20%,3.5952
CA-2016-108987,Second Class,Consumer,Central,FUR-BO-10004834,2396.2656,4,0.32%,-317.1528
CA-2016-108987,Second Class,Consumer,Central,OFF-ST-10000934,131.136,4,0.20%,-32.784
CA-2016-108987,Second Class,Consumer,Central,TEC-AC-10000158,57.584,2,0.20%,0.7198
CA-2014-113166,First Class,Consumer,South,OFF-PA-10001947,9.568,2,0.20%,3.4684
CA-2014-155208,Standard Class,Corporate,South,OFF-AR-10003478,39.072,6,0.20%,9.768
CA-2017-117933,Standard Class,Consumer,East,OFF-AP-10004249,35.91,3,0%,9.6957
CA-2017-117457,Standard Class,Consumer,West,TEC-AC-10000158,179.95,5,0%,37.7895
CA-2017-117457,Standard Class,Consumer,West,TEC-CO-10004115,1199.976,3,0.20%,434.9913
CA-2017-117457,Standard Class,Consumer,West,OFF-PA-10003724,27.15,5,0%,13.3035
CA-2017-117457,Standard Class,Consumer,West,FUR-TA-10002041,1004.024,7,0.20%,-112.9527
CA-2017-117457,Standard Class,Consumer,West,OFF-PA-10002893,9.68,1,0%,4.6464
CA-2017-117457,Standard Class,Consumer,West,OFF-LA-10003766,28.35,9,0%,13.608
CA-2017-117457,Standard Class,Consumer,West,OFF-PA-10001970,55.98,1,0%,27.4302
CA-2017-117457,Standard Class,Consumer,West,FUR-BO-10001972,1336.829,13,0.15%,31.4548
CA-2017-117457,Standard Class,Consumer,West,FUR-CH-10003956,113.568,2,0.20%,-18.4548
CA-2017-142636,Standard Class,Corporate,West,OFF-PA-10000157,139.86,7,0%,65.7342
CA-2017-142636,Standard Class,Corporate,West,FUR-CH-10001891,307.136,4,0.20%,26.8744
CA-2017-122105,Standard Class,Consumer,West,OFF-AR-10004344,95.92,8,0%,25.8984
CA-2016-148796,Standard Class,Consumer,West,FUR-CH-10004886,383.8,5,0.20%,38.38
CA-2017-154816,Standard Class,Corporate,South,OFF-PA-10003845,5.78,1,0%,2.8322
CA-2017-110478,Standard Class,Corporate,West,OFF-AR-10001573,9.32,4,0%,2.7028
CA-2017-110478,Standard Class,Corporate,West,OFF-EN-10000483,15.25,1,0%,7.015
CA-2014-142048,First Class,Consumer,West,TEC-AC-10004114,196.752,6,0.20%,56.5662
CA-2017-125388,Standard Class,Corporate,East,FUR-FU-10004712,56.56,4,0%,14.7056
CA-2017-125388,Standard Class,Corporate,East,OFF-ST-10000918,32.7,3,0%,8.502
CA-2017-155705,Second Class,Consumer,South,FUR-CH-10000015,866.4,4,0%,225.264
CA-2017-149160,Second Class,Corporate,Central,FUR-FU-10003347,28.4,2,0%,11.076
CA-2017-149160,Second Class,Corporate,Central,OFF-BI-10001543,287.92,8,0%,138.2016
CA-2014-101476,First Class,Home Office,East,TEC-MA-10000029,69.99,1,0%,30.0957
CA-2017-152275,Standard Class,Corporate,Central,OFF-AR-10000369,6.672,6,0.20%,0.5004
US-2016-123750,Standard Class,Home Office,South,OFF-BI-10004584,189.588,2,0.70%,-145.3508
US-2016-123750,Standard Class,Home Office,South,TEC-AC-10004659,408.744,7,0.20%,76.6395
US-2016-123750,Standard Class,Home Office,South,TEC-AC-10004659,291.96,5,0.20%,54.7425
US-2016-123750,Standard Class,Home Office,South,OFF-ST-10000617,4.768,2,0.20%,-0.7748
CA-2016-127369,First Class,Consumer,East,OFF-ST-10003306,714.3,5,0%,207.147
US-2014-150574,Standard Class,Consumer,South,OFF-BI-10000773,4.812,2,0.70%,-3.6892
US-2014-150574,Standard Class,Consumer,South,TEC-AC-10002600,247.8,5,0.20%,-18.585
CA-2016-147375,Second Class,Home Office,Central,TEC-MA-10002937,1007.979,3,0.30%,43.1991
CA-2016-147375,Second Class,Home Office,Central,OFF-PA-10001970,313.488,7,0.20%,113.6394
CA-2017-130043,Standard Class,Corporate,Central,OFF-PA-10002230,31.872,8,0.20%,11.5536
CA-2017-157252,Second Class,Corporate,East,FUR-CH-10003396,207.846,3,0.10%,2.3094
CA-2016-115756,Second Class,Consumer,Central,FUR-FU-10000246,12.22,1,0%,3.666
CA-2016-115756,Second Class,Consumer,Central,OFF-ST-10000060,194.94,3,0%,23.3928
CA-2016-115756,Second Class,Consumer,Central,OFF-ST-10003058,70.95,3,0%,20.5755
CA-2016-115756,Second Class,Consumer,Central,OFF-PA-10002222,91.36,4,0%,42.0256
CA-2016-115756,Second Class,Consumer,Central,FUR-CH-10002372,242.94,3,0%,29.1528
CA-2016-115756,Second Class,Consumer,Central,OFF-LA-10001317,22.05,7,0%,10.584
CA-2017-154214,Second Class,Consumer,Central,FUR-FU-10000206,2.91,1,0%,1.3677
CA-2016-166674,Second Class,Consumer,East,OFF-AR-10000588,59.52,3,0%,15.4752
CA-2016-166674,Second Class,Consumer,East,OFF-ST-10001469,161.94,3,0%,9.7164
CA-2016-166674,Second Class,Consumer,East,OFF-AR-10001953,263.88,6,0%,71.2476
CA-2016-166674,Second Class,Consumer,East,OFF-AR-10003156,30.48,3,0%,7.9248
CA-2016-166674,Second Class,Consumer,East,OFF-AR-10004974,9.84,3,0%,2.8536
CA-2016-166674,Second Class,Consumer,East,TEC-PH-10002365,35.12,4,0%,9.1312
CA-2017-147277,Standard Class,Corporate,East,FUR-TA-10001539,284.364,2,0.40%,-75.8304
CA-2017-147277,Standard Class,Corporate,East,OFF-ST-10000142,665.408,2,0.20%,66.5408
CA-2016-100153,Standard Class,Corporate,Central,TEC-AC-10001772,63.88,4,0%,24.9132
US-2014-110674,Standard Class,Consumer,West,FUR-CH-10000225,129.568,2,0.20%,-24.294
US-2016-157945,Standard Class,Consumer,Central,FUR-CH-10002331,747.558,3,0.30%,-96.1146
US-2016-157945,Standard Class,Consumer,Central,OFF-EN-10001415,8.928,2,0.20%,3.348
CA-2015-109638,Standard Class,Consumer,West,OFF-AP-10002472,103.92,4,0%,36.372
CA-2015-109638,Standard Class,Consumer,West,TEC-AC-10004571,899.91,9,0%,377.9622
CA-2015-109638,Standard Class,Consumer,West,OFF-BI-10001098,51.312,3,0.20%,18.6006
CA-2016-109869,Standard Class,Home Office,West,FUR-FU-10000023,23.56,5,0.20%,7.068
CA-2016-109869,Standard Class,Home Office,West,FUR-TA-10001889,1272.63,6,0.50%,-814.4832
CA-2016-109869,Standard Class,Home Office,West,OFF-BI-10000315,28.485,5,0.70%,-20.889
CA-2016-109869,Standard Class,Home Office,West,OFF-SU-10003505,185.376,2,0.20%,-34.758
CA-2016-109869,Standard Class,Home Office,West,OFF-AP-10002578,78.272,2,0.20%,5.8704
US-2015-101399,Standard Class,Home Office,Central,FUR-FU-10002918,254.744,7,0.60%,-312.0614
CA-2017-154907,Standard Class,Corporate,Central,FUR-BO-10002824,205.3328,2,0.32%,-36.2352
US-2016-100419,Second Class,Consumer,Central,OFF-BI-10002194,4.788,3,0.80%,-7.9002
CA-2015-154144,Standard Class,Corporate,East,OFF-PA-10004071,55.48,1,0%,26.6304
CA-2014-144666,Second Class,Consumer,West,OFF-ST-10002743,340.92,3,0%,3.4092
CA-2014-144666,Second Class,Consumer,West,FUR-BO-10001601,222.666,2,0.15%,10.4784
CA-2014-144666,Second Class,Consumer,West,TEC-PH-10002680,703.968,4,0.20%,87.996
CA-2014-144666,Second Class,Consumer,West,OFF-ST-10001321,92.52,6,0%,24.9804
CA-2014-144666,Second Class,Consumer,West,OFF-PA-10001509,62.65,7,0%,28.819
CA-2014-144666,Second Class,Consumer,West,OFF-PA-10003465,94.85,5,0%,45.528
CA-2016-103891,Standard Class,Corporate,West,TEC-PH-10000149,95.76,6,0.20%,7.182
CA-2016-152632,Standard Class,Consumer,East,FUR-FU-10002671,40.2,3,0%,19.296
CA-2016-100790,Standard Class,Corporate,East,OFF-AR-10003045,14.7,5,0%,6.615
CA-2016-100790,Standard Class,Corporate,East,OFF-ST-10000689,704.25,5,0%,84.51
CA-2014-134677,Standard Class,Consumer,West,TEC-AC-10001445,9.09,3,0%,1.9089
CA-2014-127691,Standard Class,Consumer,East,OFF-AR-10002053,5.96,2,0%,1.6688
CA-2014-127691,Standard Class,Consumer,East,TEC-AC-10002567,159.98,2,0%,57.5928
CA-2017-140963,First Class,Home Office,West,OFF-LA-10003923,29.6,2,0%,14.8
CA-2017-140963,First Class,Home Office,West,FUR-BO-10001337,514.165,5,0.15%,-30.245
CA-2017-140963,First Class,Home Office,West,TEC-PH-10001924,279.96,5,0.20%,17.4975
CA-2014-154627,First Class,Consumer,Central,TEC-PH-10001363,2735.952,6,0.20%,341.994
CA-2014-133753,Second Class,Home Office,Central,TEC-PH-10000376,7.992,1,0.20%,0.5994
CA-2014-133753,Second Class,Home Office,Central,TEC-AC-10000303,63.984,2,0.20%,10.3974
CA-2014-133753,Second Class,Home Office,Central,OFF-AR-10001953,70.368,2,0.20%,6.1572
CA-2014-113362,Standard Class,Consumer,East,OFF-ST-10001809,449.15,5,0%,8.983
CA-2014-113362,Standard Class,Consumer,East,OFF-EN-10003845,11.07,3,0%,5.0922
CA-2016-169166,Standard Class,Consumer,West,TEC-AC-10000991,93.98,2,0%,13.1572
US-2016-120929,Second Class,Consumer,South,FUR-TA-10001857,189.882,3,0.40%,-94.941
CA-2015-134782,Standard Class,Consumer,South,OFF-EN-10001434,105.42,2,0%,51.6558
CA-2016-126158,Standard Class,Consumer,West,OFF-BI-10002498,119.616,8,0.20%,40.3704
CA-2016-126158,Standard Class,Consumer,West,FUR-FU-10004864,255.76,4,0%,81.8432
CA-2016-126158,Standard Class,Consumer,West,FUR-CH-10002602,241.568,2,0.20%,18.1176
CA-2016-126158,Standard Class,Consumer,West,FUR-FU-10000073,69.3,9,0%,22.869
US-2016-105578,Standard Class,Corporate,West,OFF-BI-10001670,22.62,2,0.70%,-15.08
US-2016-105578,Standard Class,Corporate,West,OFF-BI-10001658,14.952,2,0.70%,-11.9616
US-2016-105578,Standard Class,Corporate,West,FUR-CH-10001215,801.568,2,0.20%,50.098
US-2016-105578,Standard Class,Corporate,West,OFF-BI-10000831,2.376,3,0.70%,-1.9008
US-2016-105578,Standard Class,Corporate,West,OFF-PA-10000357,32.792,1,0.20%,11.8871
CA-2017-134978,Second Class,Corporate,East,OFF-BI-10003274,15.92,5,0.20%,5.373
CA-2015-145352,Standard Class,Consumer,South,OFF-AR-10001662,2.74,1,0%,0.7398
CA-2015-145352,Standard Class,Consumer,South,OFF-AR-10003856,8.34,3,0%,2.1684
CA-2015-145352,Standard Class,Consumer,South,OFF-ST-10001228,46.74,3,0%,11.685
CA-2015-145352,Standard Class,Consumer,South,OFF-BI-10003527,6354.95,5,0%,3177.475
CA-2017-135307,First Class,Consumer,Central,FUR-FU-10001290,126.3,3,0%,40.416
CA-2017-135307,First Class,Consumer,Central,TEC-AC-10002399,38.04,2,0%,12.1728
CA-2016-106341,First Class,Consumer,East,OFF-AR-10002053,7.152,3,0.20%,0.7152
CA-2017-163405,Standard Class,Consumer,West,OFF-AR-10003811,6.63,3,0%,1.7901
CA-2017-163405,Standard Class,Consumer,West,OFF-AR-10001246,5.88,2,0%,1.7052
CA-2017-127432,Standard Class,Home Office,West,TEC-CO-10003236,2999.95,5,0%,1379.977
CA-2017-127432,Standard Class,Home Office,West,OFF-ST-10004507,51.45,3,0%,13.8915
CA-2017-127432,Standard Class,Home Office,West,OFF-PA-10001667,11.96,2,0%,5.382
CA-2017-127432,Standard Class,Home Office,West,OFF-ST-10004459,1126.02,3,0%,56.301
CA-2015-157812,Standard Class,Consumer,Central,TEC-AC-10000171,18.392,1,0.20%,5.2877
CA-2015-157812,Standard Class,Consumer,Central,OFF-ST-10000736,129.568,2,0.20%,-25.9136
CA-2015-157812,Standard Class,Consumer,Central,OFF-BI-10000285,14.112,9,0.80%,-21.168
CA-2017-145142,First Class,Corporate,Central,FUR-TA-10001857,210.98,2,0%,21.098
US-2016-139486,First Class,Consumer,West,TEC-PH-10003555,55.176,3,0.20%,-12.4146
US-2016-139486,First Class,Consumer,West,TEC-AC-10003832,66.26,2,0%,27.1666
CA-2015-158792,Standard Class,Consumer,East,OFF-FA-10002815,22.2,5,0%,10.434
CA-2017-113558,Standard Class,Home Office,South,FUR-CH-10003379,683.952,3,0.20%,42.747
CA-2017-113558,Standard Class,Home Office,South,FUR-FU-10001756,45.696,3,0.20%,5.1408
US-2015-138303,Standard Class,Consumer,East,OFF-ST-10004963,36.336,3,0.20%,-7.2672
US-2015-138303,Standard Class,Consumer,East,OFF-SU-10002881,666.248,1,0.20%,-149.9058
US-2015-138303,Standard Class,Consumer,East,OFF-EN-10001335,52.512,6,0.20%,19.692
CA-2015-102848,Second Class,Corporate,West,FUR-CH-10000595,190.72,1,0.20%,11.92
US-2017-129441,Standard Class,Consumer,West,FUR-FU-10000448,47.94,3,0%,2.397
CA-2016-168753,Second Class,Consumer,South,TEC-PH-10000984,979.95,5,0%,274.386
CA-2016-168753,Second Class,Consumer,South,OFF-BI-10002557,22.75,5,0%,11.375
CA-2016-126613,Standard Class,Consumer,West,OFF-ST-10001325,16.768,2,0.20%,1.4672
US-2017-122637,Second Class,Consumer,Central,OFF-BI-10002429,42.616,7,0.80%,-68.1856
CA-2015-147851,Standard Class,Home Office,East,OFF-BI-10004528,10.752,4,0.20%,3.36
CA-2015-134894,Standard Class,Consumer,South,OFF-AP-10001271,152.94,3,0%,41.2938
CA-2015-134894,Standard Class,Consumer,South,FUR-CH-10002647,283.92,4,0%,70.98
CA-2014-140795,First Class,Consumer,Central,TEC-AC-10001432,468.9,6,0%,206.316
CA-2016-136924,First Class,Corporate,West,TEC-PH-10002262,380.864,8,0.20%,38.0864
US-2015-120161,Standard Class,Consumer,East,OFF-ST-10001809,646.776,9,0.20%,-145.5246
CA-2014-103849,Standard Class,Consumer,Central,TEC-AC-10001465,58.112,2,0.20%,7.264
CA-2014-103849,Standard Class,Consumer,Central,TEC-PH-10002597,100.792,1,0.20%,6.2995
